"year","workauthorization","country","gender","degree","college","department","major","graddate","status","employer.school","jobtitle.gradprogram","city","state.country","graddegree","useful","dateoffered","dateaccepted","jobfunction","employerindustry","numoffers","pop","lat","long","capital"
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","S14","E","Amazon","Software Development Engineer","Seattle","WA",NA,"OCR","41632","41657","Computer Science: Software Development","retail",1,570430,47.62,-122.35,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSC","S14","E","UPMC","Research Assistant, Sports Medicine Concussion Clinic","Pittsburgh","PA",NA,NA,NA,NA,"Research","healthcare",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S14","E","Rutgers New Jersey Medical School","Clinical Research","Newark","NJ",NA,NA,NA,NA,"Research","education",NA,281378,40.72,-74.17,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","E","Wolverine Trading","Quantitative Analyst","Chicago","IL",NA,"Online Job Listing",NA,NA,"Analyst: Business","financial services",NA,2830144,41.84,-87.68,0
2014,NA,NA,"Male","BS","MCS","Mathematical Sciences","SDC","S13","E","The Brew Gentlemen Beer Co.","Co-Founder/CEO","Braddock","PA",NA,NA,NA,NA,"Other","consumer products",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","S14","E","Blue Cross Blue Shield","Junior Software Engineer","Washington","DC",NA,NA,NA,NA,"Computer Science: Software Engineer","insurance",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCORSTA","S14","E","Business Reinforcement Program: Plan Padrinos","Intern","Bogota","Columbia",NA,"TartanTrak","41730","41791","Consulting: Management/Strategy","consulting",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSC","S14","E","Medical College of Wisconsin","Research Technologist","Milwaukee","WI",NA,NA,NA,NA,"Research","education",NA,575250,43.06,-87.97,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCORSTA","S14","E","Bain & Company","Associate Consultant","Philadelphia","PA",NA,NA,NA,NA,"Consulting: Other","consulting",NA,1439814,40.01,-75.13,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","F13","E","Google","Software Engineer","Mountain View","CA",NA,NA,"April","April","Computer Science: Software Engineering","technology",1,67788,37.4,-122.08,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","S14","E","Fuhu Inc.","Software Developer","San Jose","CA",NA,"Tartan Trak, Job Fair","41760","41760","Computer Science: Software Development","technology",3,897883,37.3,-121.85,0
2014,"Permanent Resident","United States","Male","BS","MCS","Biological Sciences","BSC","S14","E","Prometic","Researcher","Rockville","MD",NA,NA,NA,NA,"Research","research",NA,63516,39.08,-77.15,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCORSTA","F13","E","GEICO","Product Modeling Analyst","Chevy Chase","MD",NA,"Referred by a friend","41604","41610","Analyst: Business","insurance",2,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","SDC","S14","E","Princeton University","Research Specialist","Princeton","NJ",NA,NA,NA,NA,"Research","education",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S14","E","Epic Systems","Project Manager","Madison","WI",NA,"Tartan TRAK","41713","41728","Information Systems","technology",1,227642,43.08,-89.39,2
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","S14","E","Polypaths","Associate","New York","NY",NA,NA,NA,NA,"Finance","financial services",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCORSTA","S14","E","Johns Hopkins Applied Physics Lab","Naval Missions Analysis","Laurel","MD",NA,"Internal connection",NA,NA,"Research","education",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S14","E","National Cancer Institute","CRTA research fellow","Bethesda","MD",NA,NA,"41712","41712","Research","healthcare",5,52217,38.99,-77.12,0
2014,"Non-US Citizen","India","Male","BS","MCS","Mathematical Sciences","COMPFIN","S14","E","DRW Trading","Trader","Chicago","IL",NA,"TartanTRAK","41548","41579","Finance: Sales & Trading","financial services",2,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CHEM","S14","E","Carnegie Mellon University","Research Assistant","Pittsburgh","PA",NA,NA,NA,NA,"Research","education",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Psychology","PSYBSC","S14","E","Carnegie Mellon University","Research Assistant","Pittsburgh","PA",NA,NA,NA,NA,"Research","education",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSCPSY","S14","E","Teach for America","Teacher",NA,NA,NA,NA,NA,NA,"Social Services: Teaching","education",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCORSTA","S14","E","DRW Trading","Trading Analyst","Chicago","IL",NA,"TartanTrak","41944","41944","Finance: Sales & Trading","financial services",3,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S14","E","Boeing","Materials, Process, and Physics Engineer","North Charleston","SC",NA,NA,NA,NA,"Engineering: Materials","manufacturing",NA,83247,32.91,-80.04,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","F13","E","Velocys Inc.","Engineer","Plain City","OH",NA,NA,NA,NA,"Engineering: Other","energy",NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","S14","E","Junction Networks","Software Engineer","New York","NY",NA,"Job Fair, Online Job Listing Site","41592","41957","Computer Science: Software Engineering","technology",1,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCDML","S14","E","Palantir Technologies","Deployed Product Engineer","New York","NY",NA,NA,NA,NA,"Engineering: Other","technology",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","COMPFIN","S14","E","Old Mission Capital","Assistant Trader","Chicago","IL",NA,"Hired from Summer Internship","41487","41518","Finance: Sales & Trading","financial services",1,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","S14","E","Snapchat","Software Engineer","Los Angeles","CA",NA,"TOC",NA,NA,"Computer Science: Software Engineering","technology",NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","Pennsylvania State University","Physics","State College","PA","PhD",NA,NA,NA,NA,NA,NA,42420,40.79,-77.86,0
2014,"U.S. Citizen","Other","Male","BS","MCS","Mathematical Sciences","MSCDML","S14","G","Harvard University","Comp Sci / Algorithmic Game Theory","Cambridge","MA","PhD",NA,NA,NA,NA,NA,NA,101342,42.38,-71.12,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S14","G","Carnegie Mellon University","Computer Science","Pittsburgh","PA","BS 2nd degree",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSCPSY","S14","G","Carnegie Mellon University","Health Care Policy and Management","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSC","S14","G","Yale University","Biology","New Haven","CT","PhD",NA,NA,NA,NA,NA,NA,125030,41.31,-72.92,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","University of Minnesota","Physics","Minneapolis","MN","PhD",NA,NA,NA,NA,NA,NA,364726,44.96,-93.27,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","University of Wisconsin","Physics","Madison","WI","PhD",NA,NA,NA,NA,NA,NA,227642,43.08,-89.39,2
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCORSTA","F13","G","University of Michigan","Biostatistics","Ann Arbor","MI","Masters",NA,NA,NA,NA,NA,NA,113716,42.28,-83.73,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","Ohio State University","Physics","Columbus","OH","PhD","Networking",NA,NA,NA,NA,NA,741677,39.99,-82.99,2
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","Temple University School of Medicine","Medicine","Philadelphia","PA","MD",NA,NA,NA,NA,NA,NA,1439814,40.01,-75.13,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","University of Wisconsin","Physics","Madison","WI","PhD",NA,NA,NA,NA,NA,NA,227642,43.08,-89.39,2
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","S14","G","Duquesne University","Computational Mathematics","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSC","S14","G","University of Michigan","Medicinal Chemistry","Ann Arbor","MI","PhD",NA,NA,NA,NA,NA,NA,113716,42.28,-83.73,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","Louisiana State University","Geology and Geophysics","Baton Rouge","LA","PhD","Networking",NA,NA,NA,NA,NA,222217,30.45,-91.13,2
2014,"Non-US Citizen","India","Male","BS","MCS","Physics","PHYAP","S13","G","University of Pittsburgh","Information Science","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSC","S14","G",NA,"Philosohpy",NA,NA,"PhD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","S14","G","Pennsylvania State University","Economics","State College","PA","PhD",NA,NA,NA,NA,NA,NA,42420,40.79,-77.86,0
2014,"Non-US Citizen","China","Male","BS","MCS","Mathematical Sciences","MSC","S14","G","University of Minnesota","Applied Economics","Minneapolis","MN","MS",NA,NA,NA,NA,NA,NA,364726,44.96,-93.27,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","University of Chicago","Geophysical Sciences","Chicago","IL","PhD",NA,NA,NA,NA,NA,NA,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCORSTA","S14","G","Carnegie Mellon University","Computational Finance","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","University of Chicago","Astrophysics","Chicago","IL","PhD",NA,NA,NA,NA,NA,NA,2830144,41.84,-87.68,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","Michigan State University","Physics","East Lansing","MI","PhD",NA,NA,NA,NA,NA,NA,48618,42.74,-84.48,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSC","S14","G","University of Michigan","Conservation Ecology","Ann Arbor","MI","MS",NA,NA,NA,NA,NA,NA,113716,42.28,-83.73,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","San Diego State University","Physics","San Diego","CA","MS",NA,NA,NA,NA,NA,NA,1299352,32.81,-117.14,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S14","G","University of North Carolina","Chemistry","Chapel Hill","NC","PhD",NA,NA,NA,NA,NA,NA,47613,35.93,-79.04,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","UCLA","Astronomy","Los Angeles","CA","PhD",NA,NA,NA,NA,NA,NA,3911500,34.11,-118.41,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","COMPFIN","S14","G","University of Texas at Austin","Mathematics (Stochastic Analysis)","Austin","TX","PhD",NA,NA,NA,NA,NA,NA,683404,30.31,-97.75,2
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S14","G","Duquesne University","Environmental Science and Management","Pittsburgh","PA","MS",NA,NA,NA,NA,"manufacturing",NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","Carnegie Mellon University","Robotics","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSC","S14","G","Wakeforest University","Post-bacc Research Education Program","Winston-Salem","NC","Post-bacc",NA,NA,NA,NA,NA,NA,194826,36.1,-80.26,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Mathematical Sciences","MSCM","S14","G","Carnegie Mellon University","Statistical Practice","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","UC Irvine","Applied Math","Irvine","CA","PhD",NA,NA,NA,NA,NA,NA,199755,33.66,-117.8,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Biological Sciences","BSCNSC","S14","G","UC Irvine","Cognitive Sciences Program","Irvine","CA","PhD",NA,NA,NA,NA,NA,NA,199755,33.66,-117.8,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Physics","PHY","S14","G","UC Irvine","Material Science and Engineering","Irvine","CA","PhD",NA,NA,NA,NA,NA,NA,199755,33.66,-117.8,0
2014,"U.S. Citizen","United States","Male","BS","MCS","Chemistry","CMY","S14","G","Northwestern University","Chemistry","Evanstan","IL","PhD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Non-US Citizen","China","Male","BS","MCS","Mathematical Sciences","MSCDML","S14","G","Carnegie Mellon University","Computational Finance","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"Non-US Citizen","New Zealand","Male","BS","MCS","Mathematical Sciences","MSCCAM","S14","G","Carnegie Mellon University","Computational Finance","Pittsburgh","PA","MS",NA,NA,NA,NA,NA,NA,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Amazon","Software Development Engineer","Seattle","WA",NA,"TartanTRAK, Online Job Listing Site, & Hired from summer internship","41548","41579","Software Development","retail",3,570430,47.62,-122.35,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Dreamworks Animation","Technical Director","Glendale","CA",NA,NA,NA,NA,"Software Engineering","arts & entertainment",NA,204747,34.18,-118.25,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","AndrewAudibert","SoftwareEngineer","Palo Alto","CA",NA,"Networking","41548","41579","Software Engineering","technology",5,56084,37.4,-122.14,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","PDT","Hedge Fund Manager","New York","NY",NA,NA,NA,NA,"Asset/Portfolio Management","financial services",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Microsoft","Software Developer","Seattle","WA",NA,"Networking & Career Consultant","41579","41609","Software Development","technology",3,570430,47.62,-122.35,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Delphix","Software Engineer","San Francisco","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Apple","Software Enginer","Cupertino","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,50952,37.31,-122.05,0
2014,"Non-US Citizen","Other","Male","BS","SCS","Computer Science","CS","S14","E","Amazon","Software Engineer","Seattle","WA",NA,"Job Fair, Career Consultant & Networking",NA,NA,"Software Engineering","retail",3,570430,47.62,-122.35,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Jane Street","Software Engineer","New York","NY",NA,NA,NA,NA,"Software Engineering","financial services",NA,8124427,40.67,-73.94,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Google","Software Engineer","Mountain View","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,67788,37.4,-122.08,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","FactSet","Software Engineer","Norwalk","CT",NA,NA,NA,NA,"Software Engineering","technology",NA,84801,41.09,-73.42,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Google","Software Engineer","Pittsburgh","PA",NA,"Job Fair","41579","41609","Software Engineering","technology",5,316272,40.44,-79.98,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","F13","E","Fitbit",NA,"San Francisco","CA",NA,NA,NA,NA,NA,"technology",NA,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Google","Software Engineer","Mountain View","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,67788,37.4,-122.08,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Wandisco, Inc","Java Engineer","San Francisco","CA",NA,"Hired from summer internship","41699","41699","Software Engineering","technology",1,723724,37.77,-122.45,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Palantir Technologies","Software Developer","Palo Alto","CA",NA,NA,NA,NA,"Software Development","technology",NA,56084,37.4,-122.14,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Exelon","Senior Analyst IT","Baltimore","MD",NA,NA,NA,NA,"Software Engineering","technology",NA,602658,39.3,-76.61,0
2014,"U.S. Citizen","United States","Male","BS","SCS","Computer Science","CS","S14","E","Facebook","Software Engineer","Menlo Park","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,NA,NA,NA,NA
2014,"Permanent Resident","United States","Male","BS","SCS","Computer Science","CS","S14","E","Palantir Technologies","Forward Deployment Engineer","San Francisco","CA",NA,NA,NA,NA,"Software Engineering","technology",NA,723724,37.77,-122.45,0
